date;pm25;pm10;o3;no2;so2;co
2025/9/16; 31; 18; ; 10; 1; 
2025/9/17; 39; 29; ; 14; 1; 
2025/9/18; 67; 28; ; 13; 1; 
2025/9/19; 64; 14; ; 2; 1; 
2025/9/20; 33; 6; ; 1; 2; 
2025/9/21; 12; 5; ; 2; 4; 
2025/9/22; 12; 11; ; 6; 1; 
2025/9/23; 15; 10; ; 10; 4; 
2025/9/24; 29; 13; ; 10; 3; 
2025/9/25; 25; 13; ; 10; 2; 
2025/9/26; 26; 15; ; 10; 2; 
2025/9/27; 47; 17; ; 5; 2; 
2025/9/28; 39; 14; ; 7; 1; 
2025/9/29; 29; 11; ; 8; 1; 
2025/9/30; 28; 14; ; 9; 2; 
2025/4/1; 49; 18; ; 9; 3; 
2025/4/2; 44; 6; ; 6; 1; 
2025/4/3; 18; 12; ; 4; 1; 
2025/4/4; 35; 4; ; 4; 3; 
2025/4/5; 12; 11; ; 7; 3; 
2025/4/6; 45; 14; ; 8; 4; 
2025/4/7; 48; 20; ; 13; 2; 
2025/4/8; 64; 23; ; 12; 3; 
2025/4/9; 68; 17; ; 13; 3; 
2025/4/10; 49; 12; ; 4; 1; 
2025/4/11; 40; 12; ; 8; 2; 
2025/4/12; 41; 11; ; 4; 1; 
2025/4/13; 27; 14; ; 10; 1; 
2025/4/14; 43; 8; ; 4; 1; 
2025/4/15; 10; 4; ; 2; 1; 
2025/4/16; 10; 8; ; 3; 4; 
2025/4/17; 21; 5; ; 3; 2; 
2025/4/18; 19; 4; ; 1; 1; 
2025/4/19; 11; 6; ; 1; 2; 
2025/4/20; 13; 9; ; 5; 1; 
2025/4/21; 19; 11; ; 7; 1; 
2025/4/22; 29; 13; ; 8; 1; 
2025/4/23; 41; 9; ; 6; 2; 
2025/4/24; 21; 12; ; 9; 1; 
2025/4/25; 36; 5; ; 1; 1; 
2025/4/26; 11; 6; ; 2; 3; 
2025/4/27; 20; 13; ; 11; 1; 
2025/4/28; 38; 12; ; 5; 1; 
2025/4/29; 32; 12; ; 3; 1; 
2025/4/30; 31; 11; ; 3; 1; 
2025/5/1; 26; 13; ; 7; 1; 
2025/5/2; 33; 8; ; 3; 1; 
2025/5/3; 25; 9; ; 4; 1; 
2025/5/4; 25; 11; ; 5; 1; 
2025/5/5; 19; 8; ; 3; 2; 
2025/5/6; 21; 13; ; 7; 3; 
2025/5/7; 37; 16; ; 9; 2; 
2025/5/8; 53; 14; ; 13; 1; 
2025/5/9; 46; 10; ; 7; 2; 
2025/5/10; 41; 8; ; 4; 2; 
2025/5/11; 25; 11; ; 8; 3; 
2025/5/12; 32; 10; ; 7; 1; 
2025/5/13; 29; 10; ; 9; 1; 
2025/5/14; 28; 5; ; 3; 1; 
2025/5/15; 13; 13; ; 5; 1; 
2025/5/16; 37; 18; ; 5; 2; 
2025/5/17; 50; 16; ; 6; 2; 
2025/5/18; 55; 10; ; 4; 1; 
2025/5/19; 30; 9; ; 4; 1; 
2025/5/20; 30; 12; ; 7; 2; 
2025/5/21; 31; 10; ; 4; 1; 
2025/5/22; 21; 9; ; 5; 1; 
2025/5/23; 29; 10; ; 3; 1; 
2025/5/24; 42; 11; ; 5; 1; 
2025/5/25; 37; 8; ; 3; 1; 
2025/5/26; 19; 12; ; 6; 1; 
2025/5/27; 27; 12; ; 6; 3; 
2025/5/28; 30; 18; ; 17; 2; 
2025/5/29; 48; 21; ; 11; 1; 
2025/5/30; 56; 8; ; 6; 1; 
2025/5/31; 27; 6; ; 3; 1; 
2025/6/1; 11; 11; ; 8; 1; 
2025/6/2; 29; 13; ; 7; 1; 
2025/6/3; 30; 14; ; 6; 2; 
2025/6/4; 42; 14; ; 7; 2; 
2025/6/5; 28; 13; ; 6; 1; 
2025/6/6; 30; 7; ; 2; 1; 
2025/6/7; 17; 14; ; 2; 3; 
2025/6/8; 41; 19; ; 7; 1; 
2025/6/9; 65; 24; ; 8; 1; 
2025/6/10; 82; 22; ; 13; 1; 
2025/6/11; 67; 19; ; 7; 1; 
2025/6/12; 65; 24; ; 8; 1; 
2025/6/13; 73; 8; ; 2; 1; 
2025/6/14; 20; 6; ; 2; 1; 
2025/6/15; 16; 10; ; 4; 1; 
2025/6/16; 28; 15; ; 8; 1; 
2025/6/17; 63; 21; ; 12; 1; 
2025/6/18; 63; 27; ; 15; 1; 
2025/6/19; 79; 26; ; 13; ; 
2025/6/20; 81; 15; ; 5; 1; 
2025/6/21; 53; 13; ; 3; 1; 
2025/6/22; 39; 16; ; 7; 1; 
2025/6/23; 53; 20; ; 12; 1; 
2025/6/24; 61; 14; ; 11; 1; 
2025/6/25; 42; 11; ; ; 1; 
2025/6/26; 31; 11; ; ; 1; 
2025/6/27; 37; 13; ; ; 1; 
2025/6/28; 49; 15; ; ; 1; 
2025/6/29; 54; 21; ; ; 1; 
2025/6/30; 61; 15; ; 4; 1; 
2025/1/1; 38; 5; ; 4; 2; 
2025/1/2; 14; 2; ; 2; 2; 
2025/1/3; 14; 4; ; 1; 1; 
2025/1/4; 19; 5; ; 1; 2; 
2025/1/5; 19; 6; ; 2; 5; 
2025/1/6; 12; 3; ; 2; 9; 
2025/1/7; 10; 4; ; 2; 2; 
2025/1/8; 9; 6; ; 6; 2; 
2025/1/9; 14; 5; ; 6; 2; 
2025/1/10; 17; 11; ; 2; 1; 
2025/1/11; 28; 6; ; 4; 2; 
2025/1/12; 19; 8; ; 10; 2; 
2025/1/13; 35; 14; ; 13; 3; 
2025/1/14; 47; 19; ; 14; 4; 
2025/1/15; 59; 10; ; 17; 2; 
2025/1/16; 44; 13; ; 16; 4; 
2025/1/17; 49; 12; ; 15; 5; 
2025/1/18; 54; 10; ; 8; 4; 
2025/1/19; 43; 5; ; 6; 2; 
2025/1/20; 19; 5; ; 5; 2; 
2025/1/21; 22; 5; ; 7; 2; 
2025/1/22; 26; 7; ; 7; 3; 
2025/1/23; 16; 3; ; 2; 2; 
2025/1/24; 23; 5; ; 3; 2; 
2025/1/25; 16; 3; ; 2; 2; 
2025/1/26; 17; 9; ; 9; 2; 
2025/1/27; 21; 5; ; 3; 3; 
2025/1/28; 14; 4; ; 6; 2; 
2025/1/29; 17; 14; ; 4; 2; 
2025/1/30; 17; 13; ; 13; 4; 
2025/1/31; 30; 6; ; 6; 2; 
2025/2/1; 14; 8; ; 7; 3; 
2025/2/2; 30; 11; ; 14; 4; 
2025/2/3; 41; 11; ; 15; 3; 
2025/2/4; 37; 20; ; 16; 4; 
2025/2/5; 54; 17; ; 15; 3; 
2025/2/6; 56; 8; ; 8; 2; 
2025/2/7; 37; 6; ; 10; 3; 
2025/2/8; 27; 5; ; 5; 2; 
2025/2/9; 18; 8; ; 12; 2; 
2025/2/10; 33; 9; ; 5; 2; 
2025/2/11; 36; 6; ; 5; 3; 
2025/2/12; 20; 11; ; 18; 3; 
2025/2/13; 41; 10; ; 12; 3; 
2025/2/14; 40; 8; ; 8; 3; 
2025/2/15; 34; 9; ; 8; 2; 
2025/2/16; 33; 11; ; 11; 2; 
2025/2/17; 31; 12; ; 7; 3; 
2025/2/18; 49; 16; ; 12; 3; 
2025/2/19; 47; 12; ; 9; 3; 
2025/2/20; 36; 10; ; 5; 2; 
2025/2/21; 36; 6; ; 5; 2; 
2025/2/22; 21; 7; ; 6; 3; 
2025/2/23; 23; 6; ; 5; 2; 
2025/2/24; 18; 7; ; 3; 3; 
2025/2/25; 14; 6; ; 8; 3; 
2025/2/26; 17; 11; ; 13; 3; 
2025/2/27; 33; 16; ; 12; 2; 
2025/2/28; 44; 8; ; 7; 3; 
2025/3/1; 26; 7; ; 5; 2; 
2025/3/2; 29; 12; ; 12; 3; 
2025/3/3; 45; 14; ; 10; 2; 
2025/3/4; 51; 22; ; 8; 3; 
2025/3/5; 59; 10; ; 4; 2; 
2025/3/6; 30; 10; ; 4; 2; 
2025/3/7; 30; 7; ; 3; 2; 
2025/3/8; 22; 3; ; 2; 2; 
2025/3/9; 9; 5; ; 6; 2; 
2025/3/10; 22; 7; ; 7; 2; 
2025/3/11; 19; 5; ; 5; ; 
2025/3/12; 18; 5; ; 5; 2; 
2025/3/13; 15; 5; ; 9; 3; 
2025/3/14; 18; 4; ; 5; 8; 
2025/3/15; 22; 5; ; 4; 4; 
2025/3/16; 19; 6; ; 9; 3; 
2025/3/17; 32; 5; ; 5; 3; 
2025/3/18; 25; 6; ; 5; 3; 
2025/3/19; 17; 19; ; 2; 1; 
2025/3/20; 39; 5; ; 3; 1; 
2025/3/21; 22; 3; ; 1; 1; 
2025/3/22; 9; 7; ; 2; 3; 
2025/3/23; 16; 8; ; 6; 1; 
2025/3/24; 18; 7; ; 7; ; 
2025/3/25; 26; 9; ; 8; 1; 
2025/3/26; 26; 10; ; 7; 1; 
2025/3/27; 31; 8; ; 5; 1; 
2025/3/28; 19; 11; ; 2; 2; 
2025/3/29; 18; 12; ; 4; 2; 
2025/3/30; 37; 13; ; 11; 2; 
2025/3/31; 38; 17; ; 13; 3; 
2024/10/1; 37; 5; ; 7; 1; 
2024/10/2; 54; 6; ; 6; 1; 
2024/10/3; 17; 10; ; 9; 1; 
2024/10/4; 35; 8; ; 8; 1; 
2024/10/5; 31; 16; ; 4; ; 
2024/10/6; 62; 7; ; 7; 1; 
2024/10/7; 24; 4; ; 3; 1; 
2024/10/8; 15; 7; ; 2; 1; 
2024/10/9; 26; 8; ; 7; 1; 
2024/10/10; 18; 9; ; 9; 2; 
2024/10/11; 33; 8; ; 4; 1; 
2024/10/12; 21; 6; ; 4; 1; 
2024/10/13; 26; 16; ; 15; 1; 
2024/10/14; 53; 32; ; 9; ; 
2024/10/15; 60; 8; ; 8; 1; 
2024/10/16; 28; 6; ; 3; 1; 
2024/10/17; 12; 8; ; 5; 1; 
2024/10/18; 16; 6; ; 6; 1; 
2024/10/19; 11; 7; ; 4; ; 
2024/10/21; 21; 7; ; 9; 1; 
2024/10/22; 16; 8; ; 11; ; 
2024/10/23; 30; 9; ; 6; 1; 
2024/10/24; 33; 6; ; 10; 3; 
2024/10/25; 15; 5; ; 3; 5; 
2024/10/26; 14; 5; ; 7; 2; 
2024/10/27; 17; 9; ; 11; 1; 
2024/10/28; 26; 13; ; 11; 1; 
2024/10/29; 41; 16; ; 14; 1; 
2024/10/30; 57; 26; ; 13; 3; 
2024/10/31; 63; 14; ; 7; 2; 
2024/11/1; 45; 19; ; 8; 3; 
2024/11/2; 60; 11; ; 5; 1; 
2024/11/3; 39; 13; ; 8; 2; 
2024/11/4; 40; 12; ; 9; 1; 
2024/11/5; 36; 18; ; 15; 1; 
2024/11/6; 56; 11; ; 9; 1; 
2024/11/7; 47; 11; ; 6; 1; 
2024/11/8; 45; 6; ; 2; 1; 
2024/11/9; 14; 6; ; 8; 1; 
2024/11/10; 29; 8; ; 6; ; 
2024/11/11; 21; 6; ; 4; 1; 
2024/11/12; 18; 4; ; 7; 1; 
2024/11/13; 19; 10; ; 10; 2; 
2024/11/14; 40; 14; ; 9; 2; 
2024/11/15; 43; ; ; 5; 1; 
2024/11/16; 47; ; ; 8; 1; 
2024/11/17; 48; 19; ; 13; 1; 
2024/11/18; 59; 19; ; 9; 3; 
2024/11/19; 60; 6; ; 4; 1; 
2024/11/20; 10; 5; ; 3; 1; 
2024/11/21; 13; 11; ; 7; 2; 
2024/11/22; 23; 5; ; 2; 2; 
2024/11/23; 19; 8; ; 2; 1; 
2024/11/24; 29; 11; ; 7; 3; 
2024/11/25; 28; 8; ; 11; 2; 
2024/11/26; 28; 7; ; 14; 2; 
2024/11/27; 25; 8; ; 11; 2; 
2024/11/28; 29; 25; ; 9; 5; 
2024/11/29; 57; 18; ; 7; 2; 
2024/11/30; 52; 28; ; 4; 2; 
2024/12/1; 65; 11; ; 9; 1; 
2024/12/2; 34; 7; ; 13; 2; 
2024/12/3; 21; 7; ; 12; 2; 
2024/12/4; 24; 10; ; 12; 3; 
2024/12/5; 28; 4; ; 2; 1; 
2024/12/6; 14; 10; ; 1; 1; 
2024/12/7; 24; 14; ; 1; 1; 
2024/12/8; 27; 9; ; 6; 2; 
2024/12/9; 17; 4; ; 8; 2; 
2024/12/10; 16; 9; ; 14; 2; 
2024/12/11; 43; 13; ; 16; 3; 
2024/12/12; 43; 6; ; 8; 2; 
2024/12/13; 24; 3; ; 2; 4; 
2024/12/14; 10; 4; ; 4; 2; 
2024/12/15; 16; 7; ; 12; 2; 
2024/12/16; 27; 8; ; 7; 2; 
2024/12/17; 13; 30; ; 3; 1; 
2024/12/18; 62; 21; ; 5; 1; 
2024/12/19; 62; 5; ; 5; 1; 
2024/12/20; 11; 3; ; 2; 5; 
2024/12/21; 10; 6; ; 1; 2; 
2024/12/22; 19; 12; ; 5; 1; 
2024/12/23; 22; 5; ; 2; 1; 
2024/12/24; 13; 4; ; 5; 1; 
2024/12/25; 20; 6; ; 9; 1; 
2024/12/26; 37; 4; ; 7; 2; 
2024/12/27; 19; 8; ; 8; 2; 
2024/12/28; 30; 8; ; 9; 2; 
2024/12/29; 36; ; ; ; ; 
2024/7/1; 15; 8; ; 3; 2; 
2024/7/2; 22; 6; ; 3; 5; 
2024/7/3; 26; 8; ; 5; 4; 
2024/7/4; 28; 9; ; 5; 2; 
2024/7/5; 31; 8; ; 2; 2; 
2024/7/6; 16; 11; ; 4; 3; 
2024/7/7; 28; 11; ; 7; 2; 
2024/7/8; 36; 11; ; 7; 2; 
2024/7/9; 31; 10; ; 6; 2; 
2024/7/10; 44; 11; ; 6; 2; 
2024/7/11; 45; 8; ; 6; ; 
2024/7/12; 19; 7; ; 4; 2; 
2024/7/13; 24; 13; ; 5; 2; 
2024/7/14; 44; 12; ; 6; ; 
2024/7/15; 29; 9; ; 5; ; 
2024/7/16; 22; 11; ; 6; ; 
2024/7/17; 34; 15; ; 6; 2; 
2024/7/18; 45; 12; ; 5; 2; 
2024/7/19; 49; 12; ; 3; 2; 
2024/7/20; 51; 11; ; 1; ; 
2024/7/21; 15; 8; ; 7; 2; 
2024/7/22; 23; 15; ; 9; ; 
2024/7/23; 43; 9; ; 4; ; 
2024/7/24; 27; 5; ; 2; 2; 
2024/7/25; 21; 6; ; 4; 2; 
2024/7/26; 21; 6; ; 4; 2; 
2024/7/27; 21; 10; ; 3; 2; 
2024/7/28; 43; 22; ; 5; 2; 
2024/7/29; 76; 30; ; 13; 2; 
2024/7/30; 81; 18; ; 4; ; 
2024/7/31; 59; 17; ; 5; 2; 
2024/8/1; 33; 8; ; 4; 2; 
2024/8/2; 19; 8; ; 3; 2; 
2024/8/3; 27; 8; ; 4; ; 
2024/8/4; 30; 12; ; 7; ; 
2024/8/5; 37; 10; ; 5; 2; 
2024/8/6; 31; 7; ; 6; 2; 
2024/8/7; 28; 11; ; 5; 2; 
2024/8/8; 25; 12; ; 7; 2; 
2024/8/9; 26; 9; ; 4; ; 
2024/8/10; 37; 17; ; 5; 2; 
2024/8/11; 55; 13; ; 5; 2; 
2024/8/12; 40; 9; ; 5; 2; 
2024/8/13; 32; 6; ; 3; 2; 
2024/8/14; 14; 9; ; 2; 2; 
2024/8/15; 21; 9; ; 6; 2; 
2024/8/16; 27; 6; ; 6; 2; 
2024/8/17; 30; 7; ; 2; 2; 
2024/8/18; 14; 11; ; 5; 2; 
2024/8/19; 33; 14; ; 7; 2; 
2024/8/20; 58; 8; ; 5; 2; 
2024/8/21; 24; 12; ; 7; 2; 
2024/8/22; 31; 10; ; 7; 2; 
2024/8/23; 37; 8; ; 6; 2; 
2024/8/24; 35; 7; ; 2; 2; 
2024/8/25; 14; 14; ; 7; 2; 
2024/8/26; 36; 16; ; 10; 2; 
2024/8/27; 44; 13; ; 6; 2; 
2024/8/28; 33; 9; ; 8; 2; 
2024/8/29; 39; 9; ; 7; 2; 
2024/8/30; 39; 10; ; 4; 2; 
2024/8/31; 43; 10; ; 6; 2; 
2024/9/1; 39; 12; ; 8; ; 
2024/9/2; 37; 6; ; 4; ; 
2024/9/3; 19; 7; ; 3; 2; 
2024/9/4; 18; 7; ; 6; 2; 
2024/9/5; 20; 8; ; 8; 2; 
2024/9/6; 24; 9; ; 4; 2; 
2024/9/7; 23; 10; ; 6; 3; 
2024/9/8; 37; 8; ; 7; 4; 
2024/9/9; 23; 8; ; 4; 1; 
2024/9/10; 16; 7; ; 3; 1; 
2024/9/11; 11; 4; ; 6; ; 
2024/9/12; 11; 8; ; 5; 1; 
2024/9/13; 15; 6; ; 7; 1; 
2024/9/14; 23; 8; ; 6; 2; 
2024/9/15; 35; 15; ; 9; 3; 
2024/9/16; 50; 12; ; 6; ; 
2024/9/17; 39; 18; ; 7; 1; 
2024/9/18; 54; 15; ; 10; 1; 
2024/9/19; 50; 15; ; 10; 1; 
2024/9/20; 53; 10; ; 6; ; 
2024/9/21; 45; 13; ; 4; ; 
2024/9/22; 49; 14; ; 7; 2; 
2024/9/23; 54; 14; ; 8; 1; 
2024/9/24; 44; 7; ; 4; 1; 
2024/9/25; 28; 7; ; 7; 1; 
2024/9/26; 13; 8; ; 3; 1; 
2024/9/27; 16; 7; ; 4; 2; 
2024/9/28; 17; 6; ; 4; 2; 
2024/9/29; 16; 16; ; 12; 1; 
2024/9/30; 36; 11; ; 10; 1; 
2024/4/1; 10; 5; ; 3; ; 
2024/4/2; 20; 5; ; 3; 2; 
2024/4/3; 13; 8; ; 4; 1; 
2024/4/4; 22; 8; ; 6; 2; 
2024/4/5; 24; 18; ; 4; 2; 
2024/4/6; 36; 14; ; 9; 3; 
2024/4/7; 44; 9; ; 6; 2; 
2024/4/8; 29; 10; ; 4; 3; 
2024/4/9; 17; 11; ; 9; 3; 
2024/4/10; 27; 15; ; 12; 3; 
2024/4/11; 38; 20; ; 19; 4; 
2024/4/12; 53; 18; ; 15; 6; 
2024/4/13; 61; 19; ; 12; 4; 
2024/4/14; 69; 7; ; 7; 1; 
2024/4/15; 14; 11; ; 6; 2; 
2024/4/16; 26; 5; ; 6; 2; 
2024/4/17; 12; 5; ; 6; ; 
2024/4/18; 14; 9; ; 9; 2; 
2024/4/19; 29; 8; ; 5; 1; 
2024/4/20; 23; 9; ; 3; 2; 
2024/4/21; 23; 7; ; 5; 2; 
2024/4/22; 18; 5; ; 6; ; 
2024/4/23; 17; 6; ; 4; 4; 
2024/4/24; 17; 8; ; 8; 3; 
2024/4/25; 29; 7; ; 9; 3; 
2024/4/26; 30; 7; ; 5; 3; 
2024/4/27; 24; 9; ; 4; 3; 
2024/4/28; 27; 9; ; 9; 4; 
2024/4/29; 25; 7; ; 8; 2; 
2024/4/30; 24; 4; ; 2; 2; 
2024/5/1; 10; 5; ; 5; 4; 
2024/5/2; 14; 7; ; 8; 3; 
2024/5/3; 21; 3; ; 2; ; 
2024/5/4; 11; 4; ; 3; 2; 
2024/5/5; 16; 8; ; 5; ; 
2024/5/6; 18; 8; ; 5; 2; 
2024/5/7; 20; 10; ; 7; ; 
2024/5/8; 35; 14; ; 12; ; 
2024/5/9; 50; 21; ; 15; 2; 
2024/5/10; 63; 17; ; 10; 3; 
2024/5/11; 57; 10; ; 4; 2; 
2024/5/12; 37; 13; ; 10; 2; 
2024/5/13; 46; 8; ; 6; 2; 
2024/5/14; 20; 7; ; 6; 2; 
2024/5/15; 23; 4; ; 7; 1; 
2024/5/16; 13; 7; ; 7; 1; 
2024/5/17; 23; 9; ; 4; 2; 
2024/5/18; 27; 4; ; 3; 1; 
2024/5/19; 17; 7; ; 4; 2; 
2024/5/20; 18; 8; ; 5; 4; 
2024/5/21; 22; 8; ; 7; ; 
2024/5/22; 27; 7; ; 2; 2; 
2024/5/23; 16; 10; ; 7; 2; 
2024/5/24; 33; 9; ; 8; 1; 
2024/5/25; 37; 7; ; 7; 1; 
2024/5/26; 28; 7; ; 4; 2; 
2024/5/27; 18; 10; ; 6; 2; 
2024/5/28; 26; 14; ; 9; 3; 
2024/5/29; 36; 6; ; 7; 2; 
2024/5/30; 22; 10; ; 5; 2; 
2024/5/31; 23; 7; ; 2; ; 
2024/6/1; 20; 8; ; 2; 2; 
2024/6/2; 32; 10; ; 8; 2; 
2024/6/3; 41; 12; ; 6; 2; 
2024/6/4; 42; 16; ; 8; ; 
2024/6/5; 48; 11; ; 5; 2; 
2024/6/6; 31; 17; ; 6; 1; 
2024/6/7; 54; 15; ; 5; 1; 
2024/6/8; 57; 9; ; 2; 1; 
2024/6/9; 18; 11; ; 4; ; 
2024/6/10; 28; 7; ; 4; 2; 
2024/6/11; 20; 9; ; 5; 2; 
2024/6/12; 23; 10; ; 7; 2; 
2024/6/13; 34; 9; ; 8; 2; 
2024/6/14; 31; 11; ; 2; 3; 
2024/6/15; 25; 9; ; 6; 4; 
2024/6/16; 34; 8; ; 6; 2; 
2024/6/17; 29; 11; ; 6; ; 
2024/6/18; 26; 4; ; 4; 2; 
2024/6/19; 15; 9; ; 4; 2; 
2024/6/20; 26; 8; ; 4; ; 
2024/6/21; 20; 8; ; 2; 2; 
2024/6/22; 25; 4; ; 3; 2; 
2024/6/23; 15; 9; ; 4; 2; 
2024/6/24; 26; 14; ; 9; 2; 
2024/6/25; 45; 15; ; 9; ; 
2024/6/26; 48; 14; ; 7; ; 
2024/6/27; 43; 10; ; 6; 2; 
2024/6/28; 23; 8; ; 1; 2; 
2024/6/29; 14; 7; ; 2; ; 
2024/6/30; 19; 5; ; 4; ; 
2024/1/1; 48; 7; ; 3; ; 
2024/1/2; 18; 9; ; 6; 2; 
2024/1/3; 25; 7; ; 5; 2; 
2024/1/4; 23; 4; ; 2; 2; 
2024/1/5; 10; 7; ; 1; 2; 
2024/1/6; 13; 5; ; 3; 2; 
2024/1/7; 12; 8; ; 1; 3; 
2024/1/8; 28; 15; ; 1; 2; 
2024/1/9; 59; 15; ; 1; 3; 
2024/1/10; 48; 6; ; 7; 5; 
2024/1/11; 27; 14; ; 15; 4; 
2024/1/12; 54; 9; ; 5; 3; 
2024/1/13; 58; 9; ; 6; 3; 
2024/1/14; 77; 9; ; 12; 2; 
2024/1/15; 36; 9; ; 9; 2; 
2024/1/16; 36; 5; ; 2; 2; 
2024/1/17; 20; 6; ; 4; ; 
2024/1/18; 13; 8; ; 4; 2; 
2024/1/19; 21; 9; ; 7; 3; 
2024/1/20; 34; 6; ; 3; 2; 
2024/1/21; 21; 7; ; 7; 2; 
2024/1/22; 16; 8; ; 7; 2; 
2024/1/23; 22; 21; ; 13; 3; 
2024/1/24; 49; 17; ; 10; 3; 
2024/1/25; 52; 23; ; 14; 3; 
2024/1/26; 66; 18; ; 10; 3; 
2024/1/27; 60; 11; ; 3; 2; 
2024/1/28; 38; 12; ; 6; 2; 
2024/1/29; 46; 17; ; 9; 2; 
2024/1/30; 45; 20; ; 12; 2; 
2024/1/31; 59; 32; ; 12; 3; 
